cave,month,location,room,date,time,wind_speed,temperature,atmospheric_pressure,relative_humidity
2,february,6,3,2/26/2022,12:24:44,0,0.6,773,48.742
2,february,6,3,2/26/2022,12:24:54,0,0.5,773,48.742
2,february,6,3,2/26/2022,12:25:04,0,0.6,773,48.742
2,february,6,3,2/26/2022,12:25:14,0,0.6,773,48.742
2,february,6,3,2/26/2022,12:25:24,0,0.6,773,48.742
2,february,6,3,2/26/2022,12:25:34,0,0.5,773,48.742
2,february,6,3,2/26/2022,12:25:44,0,0.6,773,48.742
2,february,6,3,2/26/2022,12:25:54,0,0.6,773,48.742
2,february,6,3,2/26/2022,12:26:04,0,0.5,773,48.742
2,february,6,3,2/26/2022,12:26:14,0,0.6,773,48.742
2,february,6,3,2/26/2022,12:26:24,0,0.6,773,48.742
2,february,6,3,2/26/2022,12:26:34,0,0.6,773,48.742
2,february,6,3,2/26/2022,12:26:44,0,0.5,773,48.742
2,february,6,3,2/26/2022,12:26:54,0,0.5,773,48.742
2,february,6,3,2/26/2022,12:27:04,0,0.5,772,48.742
2,february,6,3,2/26/2022,12:27:14,0,0.6,773,48.742
2,february,6,3,2/26/2022,12:27:24,0,0.5,773,48.742
2,february,6,3,2/26/2022,12:27:34,0,0.5,774,48.742
2,february,6,3,2/26/2022,12:27:44,0,0.5,773,48.742
2,february,6,3,2/26/2022,12:27:54,0,0.5,773,48.742
2,february,6,3,2/26/2022,12:28:04,0,0.5,773,48.742
2,february,6,3,2/26/2022,12:28:14,0,0.5,774,48.742
2,february,6,3,2/26/2022,12:28:24,0,0.5,774,48.742
2,february,6,3,2/26/2022,12:28:34,0,0.5,774,48.742
2,february,7,4,2/26/2022,13:08:15,0,0,774,55.775
2,february,7,4,2/26/2022,13:08:25,0,0,774,55.775
2,february,7,4,2/26/2022,13:08:35,0,0,774,55.775
2,february,7,4,2/26/2022,13:08:45,0,0,773,55.775
2,february,7,4,2/26/2022,13:08:55,0,0.1,773,55.775
2,february,7,4,2/26/2022,13:09:05,0,0,773,55.775
2,february,7,4,2/26/2022,13:09:15,0,0.1,773,55.775
2,february,7,4,2/26/2022,13:09:25,0,0.1,773,55.775
2,february,7,4,2/26/2022,13:09:35,0,0.1,774,55.775
2,february,7,4,2/26/2022,13:09:45,0,0.1,774,55.775
2,february,7,4,2/26/2022,13:09:55,0,0.1,774,55.775
2,february,7,4,2/26/2022,13:10:05,0,0,774,55.775
2,february,7,4,2/26/2022,13:10:15,0,0,773,55.775
2,february,7,4,2/26/2022,13:10:25,0,0.1,773,55.775
2,february,7,4,2/26/2022,13:10:35,0,0,774,55.775
2,february,7,4,2/26/2022,13:10:45,0,0.1,774,55.775
2,february,7,4,2/26/2022,13:10:55,0,0.1,773,55.775
2,february,7,4,2/26/2022,13:11:05,0,0.1,774,55.775
2,february,7,4,2/26/2022,13:11:15,0,0.1,773,55.775
2,february,7,4,2/26/2022,13:11:25,0,0.1,773,55.775
2,february,7,4,2/26/2022,13:11:35,0,0,774,55.775
2,february,7,4,2/26/2022,13:11:45,0,0.1,774,55.775
2,february,7,4,2/26/2022,13:11:55,0,0.1,773,55.775
2,february,7,4,2/26/2022,13:12:05,0,0,774,55.775
2,february,7,4,2/26/2022,13:12:15,0,0.1,773,55.775
2,february,7,4,2/26/2022,13:12:25,0,0.1,774,55.775
2,february,7,4,2/26/2022,13:12:35,0,0.1,774,55.775
2,february,7,4,2/26/2022,13:12:45,0,0.1,773,55.775
2,february,7,4,2/26/2022,13:12:55,0,0.1,773,55.775
2,february,7,4,2/26/2022,13:13:05,0,0.1,774,55.775
2,february,7,4,2/26/2022,13:13:15,0,0.1,774,55.775
2,february,8,4,2/26/2022,13:28:41,0,0,774,55.946
2,february,8,4,2/26/2022,13:28:51,0,-0.1,774,55.946
2,february,8,4,2/26/2022,13:29:01,0,-0.1,774,55.946
2,february,8,4,2/26/2022,13:29:11,0,-0.1,774,55.946
2,february,8,4,2/26/2022,13:29:21,0,-0.1,774,55.946
2,february,8,4,2/26/2022,13:29:31,0,-0.2,774,55.946
2,february,8,4,2/26/2022,13:29:41,0,-0.1,773,55.946
2,february,8,4,2/26/2022,13:29:51,0,-0.2,774,55.946
2,february,8,4,2/26/2022,13:30:01,0,-0.1,774,55.995
2,february,8,4,2/26/2022,13:30:11,0,-0.1,774,55.995
2,february,8,4,2/26/2022,13:30:21,0,-0.1,774,55.995
2,february,8,4,2/26/2022,13:30:31,0,-0.1,774,55.995
2,february,8,4,2/26/2022,13:30:41,0,-0.1,774,55.995
2,february,8,4,2/26/2022,13:30:51,0,-0.1,773,55.995
2,february,8,4,2/26/2022,13:31:01,0,-0.2,773,55.995
2,february,8,4,2/26/2022,13:31:11,0,-0.1,773,55.995
2,february,8,4,2/26/2022,13:31:21,0,-0.2,773,55.995
2,february,8,4,2/26/2022,13:31:31,0,-0.2,773,55.995
2,february,8,4,2/26/2022,13:31:41,0,-0.1,773,55.995
2,february,8,4,2/26/2022,13:31:51,0,-0.2,773,55.995
2,february,8,4,2/26/2022,13:32:01,0,-0.2,773,55.995
2,february,8,4,2/26/2022,13:32:11,0,-0.2,773,55.995
2,february,8,4,2/26/2022,13:32:21,0,-0.2,773,55.995
2,february,8,4,2/26/2022,13:32:31,0,-0.2,774,55.995
2,february,8,4,2/26/2022,13:32:41,0,-0.2,774,55.995
2,february,8,4,2/26/2022,13:32:51,0,-0.2,773,55.995
2,february,8,4,2/26/2022,13:33:01,0,-0.2,773,55.995
2,february,8,4,2/26/2022,13:33:11,0,-0.2,773,55.995
2,february,8,4,2/26/2022,13:33:21,0,-0.1,773,55.995
2,february,9,5,2/26/2022,14:21:21,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:21:31,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:21:41,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:21:51,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:22:01,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:22:11,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:22:21,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:22:31,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:22:41,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:22:51,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:23:01,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:23:11,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:23:21,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:23:31,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:23:41,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:23:51,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:24:01,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:24:11,0,-2.9,773,62.027
2,february,9,5,2/26/2022,14:24:21,0,-3.1,773,62.027
2,february,9,5,2/26/2022,14:24:31,0,-3.1,773,62.027
2,february,9,5,2/26/2022,14:24:41,0,-3.1,773,62.027
2,february,9,5,2/26/2022,14:24:51,0,-3.1,773,62.027
2,february,9,5,2/26/2022,14:25:01,0,-3.1,773,62.027
2,february,9,5,2/26/2022,14:25:11,0,-3.1,773,62.027
2,february,9,5,2/26/2022,14:25:21,0,-3.1,773,62.027
2,february,9,5,2/26/2022,14:25:31,0,-3.1,773,62.027
2,february,9,5,2/26/2022,14:25:41,0,-3.1,773,62.027
2,february,9,5,2/26/2022,14:25:51,0,-3.1,773,62.027
2,february,9,5,2/26/2022,14:26:01,0,-3.1,773,62.027
2,february,10,5,2/26/2022,14:52:02,0,-3.1,773,61.929
2,february,10,5,2/26/2022,14:52:12,0,-3.1,773,61.929
2,february,10,5,2/26/2022,14:52:22,0,-3.1,773,61.929
2,february,10,5,2/26/2022,14:52:32,0,-3.1,773,61.929
2,february,10,5,2/26/2022,14:52:42,0,-3.1,773,61.929
2,february,10,5,2/26/2022,14:52:52,0,-3.1,773,61.929
2,february,10,5,2/26/2022,14:53:02,0,-3.1,773,61.929
2,february,10,5,2/26/2022,14:53:12,0,-3.1,773,61.929
2,february,10,5,2/26/2022,14:53:22,0,-3.1,773,61.929
2,february,10,5,2/26/2022,14:53:32,0,-3.2,773,61.929
2,february,10,5,2/26/2022,14:53:42,0,-3.1,774,61.929
2,february,10,5,2/26/2022,14:53:52,0,-3.1,774,61.929
2,february,10,5,2/26/2022,14:54:02,0,-3.1,774,61.929
2,february,10,5,2/26/2022,14:54:12,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:54:22,0,-3.1,774,61.929
2,february,10,5,2/26/2022,14:54:32,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:54:42,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:54:52,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:55:02,0,-3.1,774,61.929
2,february,10,5,2/26/2022,14:55:12,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:55:22,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:55:32,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:55:42,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:55:52,0,-3.1,774,61.929
2,february,10,5,2/26/2022,14:56:02,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:56:12,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:56:22,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:56:32,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:56:42,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:56:52,0,-3.2,774,61.929
2,february,10,5,2/26/2022,14:57:02,0,-3.2,774,61.929
2,february,11,6,2/26/2022,15:12:24,0,-1.8,774,48.107
2,february,11,6,2/26/2022,15:12:34,0,-1.8,774,48.107
2,february,11,6,2/26/2022,15:12:44,0,-1.8,774,48.107
2,february,11,6,2/26/2022,15:12:54,0,-1.8,774,48.107
2,february,11,6,2/26/2022,15:13:04,0,-1.8,774,48.107
2,february,11,6,2/26/2022,15:13:14,0,-1.8,774,48.107
2,february,11,6,2/26/2022,15:13:24,0,-1.8,774,48.107
2,february,11,6,2/26/2022,15:13:34,0,-1.8,774,48.107
2,february,11,6,2/26/2022,15:13:44,0,-1.8,774,48.107
2,february,11,6,2/26/2022,15:13:54,0,-1.8,774,48.107
2,february,11,6,2/26/2022,15:14:04,0,-1.8,774,48.107
2,february,11,6,2/26/2022,15:14:14,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:14:24,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:14:34,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:14:44,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:14:54,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:15:04,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:15:14,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:15:24,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:15:34,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:15:44,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:15:54,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:16:04,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:16:14,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:16:24,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:16:34,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:16:44,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:16:54,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:17:04,0,-1.9,774,48.107
2,february,11,6,2/26/2022,15:17:14,0,-2,774,48.107
2,february,11,6,2/26/2022,15:17:24,0,-2,774,48.107
2,february,11,6,2/26/2022,15:17:34,0,-2,774,48.107
2,february,11,6,2/26/2022,15:17:44,0,-2,774,48.107
3,february,1,1,2/27/2022,9:22:03,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:22:13,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:22:23,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:22:33,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:22:43,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:22:53,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:23:03,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:23:13,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:23:23,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:23:33,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:23:43,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:23:53,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:24:03,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:24:13,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:24:23,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:24:33,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:24:43,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:24:53,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:25:03,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:25:13,0,1.6,835,38.901
3,february,1,1,2/27/2022,9:25:23,0.6,1.6,835,38.901
3,february,1,1,2/27/2022,9:25:33,0.8,1.6,835,38.901
3,february,1,1,2/27/2022,9:25:43,0.7,1.6,835,38.901
3,february,1,1,2/27/2022,9:25:53,0.8,1.6,835,38.901
3,february,1,1,2/27/2022,9:26:03,0.6,1.6,835,38.901
3,february,1,1,2/27/2022,9:26:13,0.6,1.6,835,38.901
3,february,1,1,2/27/2022,9:26:23,0.5,1.6,835,38.901
3,february,1,1,2/27/2022,9:26:33,0.5,1.6,835,38.901
3,february,1,1,2/27/2022,9:26:43,0.5,1.6,835,38.901
3,february,1,1,2/27/2022,9:26:53,0.5,1.6,835,38.901
3,february,1,1,2/27/2022,9:27:03,0.5,1.6,835,38.901
3,february,1,1,2/27/2022,9:27:13,0.5,1.6,835,38.901
3,february,1,1,2/27/2022,9:27:23,0.5,1.7,835,38.901
3,february,1,1,2/27/2022,9:27:03,0.5,1.6,835,38.901
3,february,1,1,2/27/2022,9:27:13,0.5,1.6,835,38.901
3,february,1,1,2/27/2022,9:27:23,0.5,1.7,835,38.901
3,february,2,1,2/27/2022,10:05:35,0.4,1.6,836,40.22
3,february,2,1,2/27/2022,10:05:45,0.4,1.6,835,40.22
3,february,2,1,2/27/2022,10:05:55,0.5,1.6,836,40.22
3,february,2,1,2/27/2022,10:06:05,0.5,1.6,835,40.22
3,february,2,1,2/27/2022,10:06:15,0.5,1.6,836,40.22
3,february,2,1,2/27/2022,10:06:25,0,1.6,835,40.22
3,february,2,1,2/27/2022,10:06:35,0,1.6,835,40.22
3,february,2,1,2/27/2022,10:06:45,0,1.6,835,40.22
3,february,2,1,2/27/2022,10:06:55,0,1.6,836,40.22
3,february,2,1,2/27/2022,10:07:05,0,1.5,835,40.22
3,february,2,1,2/27/2022,10:07:15,0,1.6,835,40.22
3,february,2,1,2/27/2022,10:07:25,0,1.6,835,40.22
3,february,2,1,2/27/2022,10:07:35,0,1.6,835,40.22
3,february,2,1,2/27/2022,10:07:45,0,1.6,835,40.22
3,february,2,1,2/27/2022,10:07:55,0,1.5,835,40.22
3,february,2,1,2/27/2022,10:08:05,0,1.5,836,40.22
3,february,2,1,2/27/2022,10:08:15,0.2,1.6,836,40.22
3,february,2,1,2/27/2022,10:08:25,0,1.5,835,40.22
3,february,2,1,2/27/2022,10:08:35,0,1.5,835,40.22
3,february,2,1,2/27/2022,10:08:45,0,1.5,835,40.22
3,february,2,1,2/27/2022,10:08:55,0,1.5,836,40.22
3,february,2,1,2/27/2022,10:09:05,0,1.5,835,40.22
3,february,2,1,2/27/2022,10:09:15,0,1.6,835,40.22
3,february,2,1,2/27/2022,10:09:25,0,1.6,835,40.22
3,february,2,1,2/27/2022,10:09:35,0,1.5,836,40.22
3,february,2,1,2/27/2022,10:09:45,0,1.5,836,40.22
3,february,2,1,2/27/2022,10:09:55,0,1.5,836,40.22
3,february,2,1,2/27/2022,10:10:05,0.1,1.5,835,40.22
3,february,2,1,2/27/2022,10:10:15,0,1.5,836,40.22
3,february,2,1,2/27/2022,10:10:25,0,1.5,835,40.22
3,february,2,1,2/27/2022,10:10:35,0,1.5,835,40.22
3,february,2,1,2/27/2022,10:10:45,0.2,1.5,836,40.22
3,february,2,1,2/27/2022,10:10:55,0.2,1.5,836,40.22
3,february,2,1,2/27/2022,10:11:05,0.2,1.5,835,40.22
3,february,2,1,2/27/2022,10:11:15,0.5,1.5,835,40.22
3,february,3,1,2/27/2022,9:39:43,0.7,1.4,835,39.56
3,february,3,1,2/27/2022,9:39:53,0.7,1.4,835,39.56
3,february,3,1,2/27/2022,9:40:03,0.6,1.4,835,39.56
3,february,3,1,2/27/2022,9:40:13,0.1,1.4,836,39.56
3,february,3,1,2/27/2022,9:40:23,0,1.4,835,39.56
3,february,3,1,2/27/2022,9:40:33,0,1.4,835,39.56
3,february,3,1,2/27/2022,9:40:43,0,1.4,836,39.56
3,february,3,1,2/27/2022,9:40:53,0,1.4,835,39.56
3,february,3,1,2/27/2022,9:41:03,0,1.3,835,39.56
3,february,3,1,2/27/2022,9:41:13,0.1,1.4,835,39.56
3,february,3,1,2/27/2022,9:41:23,0.4,1.3,836,39.56
3,february,3,1,2/27/2022,9:41:33,0.5,1.3,835,39.56
3,february,3,1,2/27/2022,9:41:43,0,1.3,835,39.56
3,february,3,1,2/27/2022,9:41:53,0,1.3,835,39.56
3,february,3,1,2/27/2022,9:42:03,0,1.3,835,39.56
3,february,3,1,2/27/2022,9:42:13,0,1.3,835,39.56
3,february,3,1,2/27/2022,9:42:23,0,1.3,835,39.56
3,february,3,1,2/27/2022,9:42:33,0,1.3,835,39.56
3,february,3,1,2/27/2022,9:42:43,0,1.3,835,39.56
3,february,3,1,2/27/2022,9:42:53,0,1.3,835,39.56
3,february,3,1,2/27/2022,9:43:03,0,1.3,835,39.56
3,february,3,1,2/27/2022,9:43:13,0,1.2,835,39.56
3,february,3,1,2/27/2022,9:43:23,0,1.2,835,39.56
3,february,3,1,2/27/2022,9:43:33,0,1.2,836,39.56
3,february,3,1,2/27/2022,9:43:43,0,1.2,835,39.56
3,february,3,1,2/27/2022,9:43:53,0,1.2,835,39.56
3,february,3,1,2/27/2022,9:44:03,0,1.2,835,39.56
3,february,3,1,2/27/2022,9:44:13,0,1.2,835,39.56
3,february,3,1,2/27/2022,9:44:23,0.2,1.2,835,39.56
3,february,3,1,2/27/2022,9:44:33,0.1,1.2,835,39.56
3,february,3,1,2/27/2022,9:44:43,0,1.2,835,39.56
3,february,3,1,2/27/2022,9:44:53,0,1.2,835,39.56
3,february,3,1,2/27/2022,9:45:03,0,1.1,835,40.244
3,february,3,1,2/27/2022,9:45:13,0,1.1,835,40.244
3,february,3,1,2/27/2022,9:45:23,0.5,1.1,835,40.244
3,february,4,1,2/27/2022,9:52:23,0,1.3,835,40.244
3,february,4,1,2/27/2022,9:52:33,0,1.3,835,40.244
3,february,4,1,2/27/2022,9:52:43,0,1.3,835,40.244
3,february,4,1,2/27/2022,9:52:53,0,1.3,835,40.244
3,february,4,1,2/27/2022,9:53:03,0,1.3,835,40.244
3,february,4,1,2/27/2022,9:53:13,0,1.3,835,40.244
3,february,4,1,2/27/2022,9:53:23,0,1.3,835,40.244
3,february,4,1,2/27/2022,9:53:33,0,1.3,835,40.244
3,february,4,1,2/27/2022,9:53:43,0,1.3,835,40.244
3,february,4,1,2/27/2022,9:53:53,0,1.3,835,40.244
3,february,4,1,2/27/2022,9:54:03,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:54:13,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:54:23,0,1.3,836,40.244
3,february,4,1,2/27/2022,9:54:33,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:54:43,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:54:53,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:55:03,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:55:13,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:55:23,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:55:33,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:55:43,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:55:53,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:56:03,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:56:13,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:56:23,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:56:33,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:56:43,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:56:53,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:57:03,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:57:13,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:57:23,0,1.4,835,40.244
3,february,4,1,2/27/2022,9:57:33,0,1.4,835,40.244
3,february,5,2,2/27/2022,11:22:06,0,3,836,35.238
3,february,5,2,2/27/2022,11:22:16,0,3,836,35.238
3,february,5,2,2/27/2022,11:22:26,0,3,836,35.238
3,february,5,2,2/27/2022,11:22:36,0,3,836,35.238
3,february,5,2,2/27/2022,11:22:46,0,3,836,35.238
3,february,5,2,2/27/2022,11:22:56,0,3,836,35.238
3,february,5,2,2/27/2022,11:23:06,0,3,836,35.238
3,february,5,2,2/27/2022,11:23:16,0,3,836,35.238
3,february,5,2,2/27/2022,11:23:26,0,3,836,35.238
3,february,5,2,2/27/2022,11:23:36,0,3,836,35.238
3,february,5,2,2/27/2022,11:23:46,0,3,836,35.238
3,february,5,2,2/27/2022,11:23:56,0,3,836,35.238
3,february,5,2,2/27/2022,11:24:06,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:24:16,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:24:26,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:24:36,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:24:46,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:24:56,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:25:06,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:25:16,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:25:26,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:25:36,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:25:46,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:25:56,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:26:06,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:26:16,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:26:26,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:26:36,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:26:46,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:26:56,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:27:06,0,3.9,836,35.238
3,february,5,2,2/27/2022,11:27:16,0,3.9,836,35.238
3,february,6,2,2/27/2022,11:34:57,0,2.8,836,35.238
3,february,6,2,2/27/2022,11:35:07,0,2.8,836,35.238
3,february,6,2,2/27/2022,11:35:17,0,2.8,837,35.238
3,february,6,2,2/27/2022,11:35:27,0,2.8,836,35.238
3,february,6,2,2/27/2022,11:35:37,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:35:47,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:35:57,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:36:07,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:36:17,0,2.8,836,35.238
3,february,6,2,2/27/2022,11:36:27,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:36:37,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:36:47,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:36:57,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:37:07,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:37:17,0,2.8,836,35.238
3,february,6,2,2/27/2022,11:37:27,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:37:37,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:37:47,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:37:57,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:38:07,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:38:17,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:38:27,0,2.8,836,35.238
3,february,6,2,2/27/2022,11:38:37,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:38:47,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:38:57,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:39:07,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:39:17,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:39:27,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:39:37,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:39:47,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:39:57,0,2.7,836,35.238
3,february,6,2,2/27/2022,11:40:07,0,2.7,836,35.238
3,february,7,3,2/27/2022,12:37:28,0.8,3.4,835,31.746
3,february,7,3,2/27/2022,12:37:38,0.8,3.4,835,31.746
3,february,7,3,2/27/2022,12:37:48,0.8,3.3,835,31.746
3,february,7,3,2/27/2022,12:37:58,0.8,3.4,835,31.746
3,february,7,3,2/27/2022,12:38:08,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:38:18,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:38:28,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:38:38,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:38:48,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:38:58,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:39:08,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:39:18,0.6,3.3,835,31.746
3,february,7,3,2/27/2022,12:39:28,0.6,3.3,835,31.746
3,february,7,3,2/27/2022,12:39:38,0.6,3.3,835,31.746
3,february,7,3,2/27/2022,12:39:48,0.6,3.3,835,31.746
3,february,7,3,2/27/2022,12:39:58,0.6,3.3,835,31.746
3,february,7,3,2/27/2022,12:40:08,0.7,3.4,835,31.746
3,february,7,3,2/27/2022,12:40:18,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:40:28,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:40:38,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:40:48,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:40:58,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:41:08,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:41:18,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:41:28,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:41:38,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:41:48,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:41:58,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:42:08,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:42:18,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:42:28,0.7,3.3,835,31.746
3,february,7,3,2/27/2022,12:42:38,0.7,3.3,835,31.746
3,february,8,4,2/27/2022,12:51:18,0,4.1,836,31.526
3,february,8,4,2/27/2022,12:51:28,0,4.1,835,31.526
3,february,8,4,2/27/2022,12:51:38,0,4.1,836,31.526
3,february,8,4,2/27/2022,12:51:48,0,4.1,836,31.526
3,february,8,4,2/27/2022,12:51:58,0,4.1,836,31.526
